sku,Name,Brand,Categories,Wholesale,Retail,Description,Images,Length,Width,Height
CLA-420-127,CROWN JEWEL - KING W/POST,Caracole,Furniture > Bedroom > Beds,3018,6036,"FEATURES:
Upholstered headboard.
Wood footboard and siderails in Mocha Walnut.
Front metal ferrules in Stainless Steel.
Acrylic post option.
CONSTRUCTION:
Mattress Opening: 78 x 82�.
Floor to top of slat: low setting 10.5�; high setting 13.25� (Adjustable metal brackets).
Floor to bottom of side rail: 7.
Floor to top of side rail lowest 16.5, highest: 19.5�.
Headboard height: 61�.
Will accommodate adjustable bed frame.","CLA-420-127-1.jpg,CLA-420-127-2.jpg,CLA-420-127-3.jpg,CLA-420-127-4.jpg,CLA-420-127-5.jpg",81.5W x 86D x 88H,,
CLA-420-143,LOVIE DOVIE - CAL KING,Caracole,Furniture > Bedroom > Beds,1184,2368,"Thoughtfully designed for connoisseurs of comfort and style, this luxe upholstered bed completes any bedroom. Its plush, fabric-covered headboard is perfect for reading in bed or lying back to watch a favorite show. A coordinated upholstered footboard and siderails complete the look while adding a touch of contemporary appeal. Gorgeous tapered legs finished in Pearl Drop add another layer of beauty and an element of the unexpected. Together, the effect is one of understated glamour perfect for modern living.","CLA-420-143-1.jpg,CLA-420-143-2.jpg,CLA-420-143-3.jpg,CLA-420-143-4.jpg,CLA-420-143-5.jpg",80.5W x 92.5D x 59.5H,,
CLA-421-101,INNER PASSION - QUEEN,Caracole,Furniture > Bedroom > Beds,1091,2182,"A fresh take on a classic architectural design, this exposed wood bed both punctuates and softens clean modern lines. Vertical channel tufting adds a striking detail in a light-toned performance fabric, framed by the warmth and natural texture of figured sycamore veneers in a Brunette finish. Features a slatted base that accommodates most adjustable beds.","CLA-421-101-1.jpg,CLA-421-101-2.jpg,CLA-421-101-3.jpg",65.5W x 86D x 56H,,
CLA-421-102,HONEY I'M HOME - QUEEN,Caracole,Furniture > Bedroom > Beds,987,1974,"Taking inspiration from the iconic honeycomb shape, this bed introduces an organic element that's soft and sophisticated. Framed in a calming Cloud White finish, its linear design seamlessly aligns with a channel-tufted headboard and footboard, expertly tailored in a plush, gray performance velvet. Features an adjustable rail height to accommodate most adjustable bed systems and platforms.","CLA-421-102-1.jpg,CLA-421-102-2.jpg,CLA-421-102-3.jpg,CLA-421-102-4.jpg,CLA-421-102-5.jpg",64.25W x 88.75D x 58H,,
CLA-421-103,CLEAR THE AIR - QUEEN,Caracole,Furniture > Bedroom > Beds,1520,3040,"Soft, flowing lines and gentle curves make this upholstered bed complementary to many styles, while having an influential presence of its own. Button-pull details and an exposed wood frame in Silver Charm paint accentuate the headboard's slight wing shape. Exquisitely tailored in a neutral performance linen for a luxurious look that's easy to care for. Features adjustable slats to allow for a range of mattress and boxspring thicknesses.","CLA-421-103-1.jpg,CLA-421-103-2.jpg,CLA-421-103-3.jpg,CLA-421-103-4.jpg",66W x 88D x 63H,,
CLA-421-121,INNER PASSION - KING,Caracole,Furniture > Bedroom > Beds,1191,2382,"A fresh take on a classic architectural design, this exposed wood bed both punctuates and softens clean modern lines. Vertical channel tufting adds a striking detail in a light-toned performance fabric, framed by the warmth and natural texture of figured sycamore veneers in a Brunette finish. Features a slatted base that accommodates most adjustable beds.","CLA-421-121-1.jpg,CLA-421-121-2.jpg,CLA-421-121-3.jpg",81.5W x 86D x 56H,,
CLA-421-122,HONEY I'M HOME - KING,Caracole,Furniture > Bedroom > Beds,1109,2218,"Taking inspiration from the iconic honeycomb shape, this bed introduces an organic element that's soft and sophisticated. Framed in a calming Cloud White finish, its linear design seamlessly aligns with a channel-tufted headboard and footboard, expertly tailored in a plush, gray performance velvet. Features an adjustable rail height to accommodate most adjustable bed systems and platforms.","CLA-421-122-1.jpg,CLA-421-122-2.jpg,CLA-421-122-3.jpg,CLA-421-122-4.jpg,CLA-421-122-5.jpg",80.25W x 88.75D x 58H,,
CLA-421-123,CLEAR THE AIR - KING,Caracole,Furniture > Bedroom > Beds,1690,3380,"Soft, flowing lines and gentle curves make this upholstered bed complementary to many styles, while having an influential presence of its own. Button-pull details and an exposed wood frame in Silver Charm paint accentuate the headboard's slight wing shape. Exquisitely tailored in a neutral performance linen for a luxurious look that's easy to care for. Features adjustable slats to allow for a range of mattress and boxspring thicknesses.","CLA-421-123-1.jpg,CLA-421-123-2.jpg,CLA-421-123-3.jpg,CLA-421-123-4.jpg",82W x 88D x 63H,,
CLA-421-141,INNER PASSION - CAL KING,Caracole,Furniture > Bedroom > Beds,1269,2538,"A fresh take on a classic architectural design, this exposed wood bed both punctuates and softens clean modern lines. Vertical channel tufting adds a striking detail in a light-toned performance fabric, framed by the warmth and natural texture of figured sycamore veneers in a Brunette finish. Features a slatted base that accommodates most adjustable beds.","CLA-421-141-1.jpg,CLA-421-141-2.jpg,CLA-421-141-3.jpg",81.5W x 90D x 56H,,
CLA-421-142,HONEY I'M HOME - CAL KING,Caracole,Furniture > Bedroom > Beds,1170,2340,"Taking inspiration from the iconic honeycomb shape, this bed introduces an organic element that's soft and sophisticated. Framed in a calming Cloud White finish, its linear design seamlessly aligns with a channel-tufted headboard and footboard, expertly tailored in a plush, gray performance velvet. Features an adjustable rail height to accommodate most adjustable bed systems and platforms.","CLA-421-142-1.jpg,CLA-421-142-2.jpg,CLA-421-142-3.jpg,CLA-421-142-4.jpg,CLA-421-142-5.jpg",80.25W x 92.75D x 58H,,
CLA-421-143,CLEAR THE AIR - CAL KING,Caracole,Furniture > Bedroom > Beds,1745,3490,"Soft, flowing lines and gentle curves make this upholstered bed complementary to many styles, while having an influential presence of its own. Button-pull details and an exposed wood frame in Silver Charm paint accentuate the headboard's slight wing shape. Exquisitely tailored in a neutral performance linen for a luxurious look that's easy to care for. Features adjustable slats to allow for a range of mattress and boxspring thicknesses.","CLA-421-143-1.jpg,CLA-421-143-2.jpg,CLA-421-143-3.jpg,CLA-421-143-4.jpg",82W x 92D x 63H,,
CLA-422-101,CRESCENDO UPH QUEEN BED,Caracole,Furniture > Bedroom > Beds,1137,2274,"With a nod to the Vienna Secession and influences of Art Nouveau, the Crescendo bed sets an expressive yet elegant tone. Features a free flowing design, inspired by the decorative dome and facia of Vienna's Golden Cabbage, cresting its softly arching, camel-style headboard. Dressed in a creamy micro-chenille fabric, this classic silhouette is framed by exposed wood trim in a complementary Cappuccino finish","CLA-422-101-1.jpg,CLA-422-101-2.jpg,CLA-422-101-3.jpg,CLA-422-101-4.jpg",82.25W x 87.25D x 64H,,
CLA-422-102,WANDERLUST QUEEN BED,Caracole,Furniture > Bedroom > Beds,1554,3108,"With a subtle nod to the grandeur of Art Deco, this upholstered bed introduces a harmonious mix of neutral hues, textures, and materials. Features an arched headboard accentuated with Sun-kissed Silver raffia, trimmed in Deep Bronze and wood banding in a Seal Skin finish. Elevated on a wood plinth base, its side rails and gently curving footboard are fully upholstered in an inviting, ivory textured woven.","CLA-422-102-1.jpg,CLA-422-102-2.jpg,CLA-422-102-3.jpg",72.75W x 88.5D x 62H,,
CLA-422-103,CONTINUUM QUEEN BED,Caracole,Furniture > Bedroom > Beds,1548,3096,"At the height of luxury, this masterfully upholstered bed makes an indulgent statement in a smooth, low-pile velvet. Vertical channel tufting goes uninterrupted, except for a slight dip at the center of the headboard for a hint of drama and artistic expression. Dark Chocolate wood trim adds a defining accent and rich contrast, complemented by tapered metal legs along the front in a Deep Bronze finish.","CLA-422-103-1.jpg,CLA-422-103-2.jpg,CLA-422-103-3.jpg",78W x 87.25D x 65H,,
CLA-422-121,CRESCENDO UPH KING BED,Caracole,Furniture > Bedroom > Beds,1249,2498,"With a nod to the Vienna Secession and influences of Art Nouveau, the Crescendo bed sets an expressive yet elegant tone. Features a free flowing design, inspired by the decorative dome and facia of Vienna's Golden Cabbage, cresting its softly arching, camel-style headboard. Dressed in a creamy micro-chenille fabric, this classic silhouette is framed by exposed wood trim in a complementary Cappuccino finish","CLA-422-121-1.jpg,CLA-422-121-2.jpg,CLA-422-121-3.jpg",82.25W x 87.25D x 64H,,
CLA-422-122,WANDERLUST KING BED,Caracole,Furniture > Bedroom > Beds,1692,3384,"With a subtle nod to the grandeur of Art Deco, this upholstered bed introduces a harmonious mix of neutral hues, textures, and materials. Features an arched headboard accentuated with Sun-kissed Silver raffia, trimmed in Deep Bronze and wood banding in a Seal Skin finish. Elevated on a wood plinth base, its side rails and gently curving footboard are fully upholstered in an inviting, ivory textured woven.","CLA-422-122-1.jpg,CLA-422-122-2.jpg,CLA-422-122-3.jpg",88.75W x 88.5D x 62H,,
CLA-422-123,CONTINUUM KING BED,Caracole,Furniture > Bedroom > Beds,1681,3362,"At the height of luxury, this masterfully upholstered bed makes an indulgent statement in a smooth, low-pile velvet. Vertical channel tufting goes uninterrupted, except for a slight dip at the center of the headboard for a hint of drama and artistic expression. Dark Chocolate wood trim adds a defining accent and rich contrast, complemented by tapered metal legs along the front in a Deep Bronze finish.","CLA-422-123-1.jpg,CLA-422-123-2.jpg,CLA-422-123-3.jpg,CLA-422-123-4.jpg",83W x 87.25D x 65H,,
SIG-416-123,THE RIBBON-KING,Caracole,Furniture > Bedroom > Beds,3471,6942,"Graceful in its softness and refinement, The Ribbon is a bed that will wind its way into your heart. The delicately carved frame curves around the headboard and flows down along the side rails and footboard in decorative style. Not to be missed is the depth of carving that adds elegant dimension to this sumptuous bed. Bathed in a warm Gold Bullion Leaf finish, the free-flowing wood carving is the perfect trim for the plush black velvet that surrounds the entire bed, embracing you in elegance. The bed is suspended off the floor on rounded trapeze feet. Distinctly French in style, this piece is the prettiest of presents for any bedroom.","SIG-416-123-1.jpg,SIG-416-123-2.jpg,SIG-416-123-3.jpg",85.25W x 86D x 65H,,
SIG-416-124,THE RIBBON-KING,Caracole,Furniture > Bedroom > Beds,3471,6942,"Graceful in its softness and refinement, The Ribbon Bed is a bed that will wind its way into your heart. The delicately carved frame curves around the headboard and flows down along the side rails and footboard in decorative style. Not to be missed is the depth of carving that adds elegant dimension to this sumptuous bed. Bathed in a warm Gold Bullion Leaf finish, the free-flowing wood carving is the perfect trim for the plush crème velvet that surrounds the entire bed, embracing you in elegance. The bed is suspended off the floor on rounded trapeze feet. Distinctly French in style, this piece is the prettiest of presents for any bedroom.","SIG-416-124-1.jpg,SIG-416-124-2.jpg,SIG-416-124-3.jpg,SIG-416-124-4.jpg",85.25W x 86D x 65H,,
SIG-419-122,THE COUTURIER CANOPY BED KG,Caracole,Furniture > Bedroom > Beds,7380,14760,"Evoking the regal epoch of France, the Couturier Canopy bed artfully captures the haute couture spirit of Paris. Authentic dressmaker details give this bed its provenance such as the trifold detail on either end of the custom colored crème leather upholstered headboard. The bed's black lacquer canopy and posts have been carved to give the crème leather that gracefully wraps its frame an embossed effect. The footboard is finished in black lacquer with gold and silver leaf accents. Gold knuckles accent the bed's canopy and the bed rests atop gold metal legs. Rendered in a chic black and white palette, this awe-inspiring bed epitomizes the French avant-garde designs envied by the world over.","SIG-419-122-1.jpg,SIG-419-122-2.jpg,SIG-419-122-3.jpg,SIG-419-122-4.jpg,SIG-419-122-5.jpg",82W x 87.5D x 89H,,
SIG-419-125,THE BOUTIQUE BED - KING,Caracole,Furniture > Bedroom > Beds,3339,6678,"Combining the comfort of a refined boutique hotel and the authentic charm of a modern Paris apartment, the fully upholstered Boutique Bed is a dream dressed in a crisp white grasscloth textured vinyl! The slats and slat supports can be removed to accommodate most adjustable bedding systems. The Boutique platform bed offers a fresh and modern statement in luxury living, a worthy anchor for a boutique hotel inspired bedroom for the globe's chicest destination cities – think Miami, Madrid, or St. Barts. Bring this exceptional style to your own personal urban loft and capture the luxury at home!","SIG-419-125-1.jpg,SIG-419-125-2.jpg,SIG-419-125-3.jpg,SIG-419-125-4.jpg",83.5W x 90.25D x 47H,,
C013-016-102,QUEEN BED,Caracole,Furniture > Bedroom > Beds,1840,3680,"The majesty of The Adela Sleigh Bed cannot be overlooked. This bed is fully upholstered in creamy velvet that sweeps from the high, curvaceous headboard, down along the rails, and around the low footboard. The collection's lyrical astroid motif is on full display in the headboard's light tufting. Beautiful double-nail details trim the bed's edges. The bed's frame offers a low profile as a result of slim, contemporary feet, making it a highly comfortable piece for generously proportioned bedrooms.","C013-016-102-1,C013-016-102-2,C013-016-102-3,C013-016-102-4,C013-016-102-5",66W x 85.25D x 64H,,
C013-016-122,KING BED,Caracole,Furniture > Bedroom > Beds,2065,4130,"The majesty of The Adela Sleigh Bed cannot be overlooked. This bed is fully upholstered in creamy velvet that sweeps from the high, curvaceous headboard, down along the rails, and around the low footboard. The collection's lyrical astroid motif is on full display in the headboard's light tufting. Beautiful double-nail details trim the bed's edges. The bed's frame offers a low profile as a result of slim, contemporary feet, making it a highly comfortable piece for generously proportioned bedrooms.","C013-016-102-1,C013-016-102-2,C013-016-102-3,C013-016-102-4,C013-016-102-5",82W x 85.25D x 64H,,
